file	annotator	orig_filename	year	decade	source	title	author	fictional	text_type	narrative	dialect	perspective	quotes
rwk1_mkhz_6260-2.tsv	mercury	nn_sonntagsblatt18_1868_3.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Kommentar	yes	no	first	undef
rwk1_mkhz_6277-short.tsv	mercury	nn_sonntagsblatt20_1868_5.xml	1868	1860	mkhz.sonntagsblatt	Die blutige Maria	Mühlfeld, Julius	no	Kommentar	no	no	third	german
rwk1_mkhz_6281-2.tsv	mercury	nn_sonntagsblatt20_1868_9.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Kommentar	no	no	third	german
rwk1_mkhz_6291-1.tsv	mercury	nn_sonntagsblatt22_1868_1.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	yes	Erzähltext	yes	no	third	german
rwk1_mkhz_6322-1.tsv	mercury	nn_sonntagsblatt24_1869_4.xml	1869	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Biographie	no	no	third	german
rwk1_mkhz_6348-1.tsv	mercury	nn_sonntagsblatt28_1868_6.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Reportage	no	no	third	german
rwk1_mkhz_6351-1.tsv	mercury	nn_sonntagsblatt29_1868_1.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Biographie	yes	no	third	undef
rwk1_mkhz_6351-2.tsv	mercury	nn_sonntagsblatt29_1868_1.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Reportage	no	no	third	undef
rwk1_mkhz_6365-short.tsv	mercury	nn_sonntagsblatt32_1868_7.xml	1868	1860	mkhz.sonntagsblatt	Die „Holtenschue“ und „Klotzen“ in Schleswig	Undefined	no	Kommentar	no	no	third	german none
rwk1_mkhz_6396-2.tsv	mercury	nn_sonntagsblatt45_1868_5.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Reportage	no	no	unsure	german
rwk1_mkhz_6398-short.tsv	mercury	nn_sonntagsblatt45_1868_7.xml	1868	1860	mkhz.sonntagsblatt	Ein bisher unbekanntes Gedicht Goethe's	Undefined	no	Unsure	no	no	third	german
rwk1_mkhz_6683-short.tsv	mercury	nn_wiener286_1850_40.xml	1850	1850	mkhz.wiener	Telegraphische (Privat-)Depeschen	Undefined	no	Nachrichten	yes	no	third	german
rwk1_mkhz_10021-1.tsv	mercury	MT_1884_06_10.txt_8.xml	1884	1880	mkhz.maehrisches	Die ungarischen Wahlen.	Undefined	no	Kommentar	no	no	third	none
rwk1_mkhz_10037-1.tsv	mercury	MT_1885_08_03.txt_1.xml	1885	1880	mkhz.maehrisches	Die Zustände in Dalmatien	Undefined	no	Kommentar	no	no	third	undef
rwk1_mkhz_10058-1.tsv	mercury	MT_1885_08_31.txt_7.xml	1885	1880	mkhz.maehrisches	Undefined	Undefined	no	Unsure	yes	no	unsure	german
rwk1_mkhz_10071-short.tsv	mercury	MT_1886_02_22.txt_10.xml	1886	1880	mkhz.maehrisches	Undefined	Undefined	no	Biographie	no	no	third	german
rwk1_mkhz_10113-short.tsv	mercury	MT_1887_02_07.txt_11.xml	1887	1880	mkhz.maehrisches	Undefined	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_10150-short.tsv	mercury	MT_1888_09_05.txt_13.xml	1888	1880	mkhz.maehrisches	Gefunden. Fest in Nimlau. Die mährischen Schützen beim Kaiser-Jubiläums-Schützenfest in Wien. Bezirksrichter Pell. Besitzwechsel. Firma-Protokollirungen. Unangenehm.	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_10169-1.tsv	mercury	MT_1888_12_31.txt_15.xml	1888	1880	mkhz.maehrisches	Protokoll über die 51. Sitzung des Stadtverordneten-Collegiums der königl. Hauptstadt Olmütz vom 4. December 1888 unter dem Vorsitze des Herrn Bürgermeisters	Undefined	no	Nachrichten	no	no	third	undef
rwk1_mkhz_10175-short.tsv	mercury	MT_1888_12_31.txt_5.xml	1888	1880	mkhz.maehrisches	Undefined	Undefined	no	Kommentar	no	no	third	german
rwk1_mkhz_10200-1.tsv	mercury	MT_1889_02_18.txt_16.xml	1889	1880	mkhz.maehrisches	(Unglücksfall.) (Vom Theater.) (Theaternachrichten.) (Militär-Concert.) (Maskenball.) (Regulirung der Witwen-Pensionen.) (Ball der freiwilligen Feuerwehr von Powel-Neustift) (Traurige Folgen von Kraftproben.) (Steckbrieflich verfolgt.) (Verkauf einer Dampfmühle.) (Schadenfeuer.)	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_10207-short.tsv	mercury	MT_1889_02_18.txt_9.xml	1889	1880	mkhz.maehrisches	Undefined	Undefined	no	Reportage	no	no	third	german
rwk1_mkhz_10233-1.tsv	mercury	BZ_1896_11_11.txt_8.xml	1896	1890	mkhz.badener	Concurs-Ausschreibung. Auszeichnung. Deutscher Schulverein. Die Wertheim-Nähmaschinen. Die Ziehung der Großen Innsbrucker 50 Kreuzer-Lotterie	Undefined	no	Anzeige	no	no	third	undef
rwk1_mkhz_10245-short.tsv	mercury	BZ_1896_12_16.txt_3.xml	1896	1890	mkhz.badener	Undefined	X.	no	Kommentar	no	no	third	german
rwk1_mkhz_10272-1.tsv	mercury	BZ_1898_02_16.txt_5.xml	1898	1890	mkhz.badener	Undefined	Undefined	yes	Erzähltext	yes	no	third	german
rwk1_mkhz_10290-short.tsv	mercury	BZ_1898_07_27.txt_3.xml	1898	1890	mkhz.badener	Undefined	X.	no	Kommentar	no	no	third	german
rwk1_mkhz_10294-1.tsv	mercury	BZ_1898_07_27.txt_8.xml	1898	1890	mkhz.badener	Mödling. Eigenbericht der„Badener Zeitung.“ Postexpedientenstelle. Geschäfts-Eröffnung. Todesfall. Deutscher Schulverein. Vom Schlossparke. Gemeinde-Ausschusssitzung.	Undefined	no	Anzeige	no	no	third	undef
rwk1_mkhz_10379-1.tsv	mercury	MT_1893_07_24.txt_1.xml	1893	1890	mkhz.maehrisches	Kriegsminister Frh. v. Bauer†.	Undefined	no	Biographie	no	no	third	german
rwk1_mkhz_10498-1.tsv	mercury	MT_1896_12_30.txt_4.xml	1896	1890	mkhz.maehrisches	Niederösterreichischer Landtag	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_10578-1.tsv	mercury	BZ_1900_01_24.txt_7.xml	1900	1900	mkhz.badener	Turnverein Baden.— Österr. Eisenbahnbeamtenverein. — Ein falsches Gerücht. — Der Nachlass einer Amerikanerin. — Die farbige Ohrfeige.	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_10713-1.tsv	mercury	BZ_1909_07_21.txt_1.xml	1909	1900	mkhz.badener	Undefined	Undefined	no	Reportage	no	no	third	german
rwk1_mkhz_11030-2.tsv	mercury	BZ_1916_08_30.txt_3.xml	1916	1910	mkhz.badener	Undefined	Dr. B.	no	Kommentar	no	no	third	german
rwk1_mkhz_11031-1.tsv	mercury	BZ_1916_08_30.txt_5.xml	1916	1910	mkhz.badener	— Militärische Auszeichnung. — Heldentod. — Stadtbaumeister Franz Xaver Schmidt†. — Todesfall. — Unterrichtsminister Dr. v. Hussarekinder Kunstausstellung. — Karl Probst in seinem Badener Atelier. — Kurliste. — Spende. — Parkfest zum Benefiz der Musikdirektoren. — Versammlung.— Ankunft von Verwundeten. — Auskünfte über den Aufenthalt verwundeter, kranker oder vermißter Militärpersonen. — Außerordentliche Staatslotterie für Kriegsfürsorgezwecke. — Eröffnung des beh.konz. Kindergartens. — Unfälle. — Die Reichsorganisation der Hausfrauen Oesterreichs	A. K.	no	Anzeige	no	no	third	german
rwk1_mkhz_11032-short.tsv	mercury	BZ_1916_08_30.txt_7.xml	1916	1910	mkhz.badener	Arena in Baden. Spielplan der Arena.	Calliano, Gustav 	no	Anzeige	no	no	third	german
rwk1_mkhz_11034-1.tsv	mercury	BZ_1916_09_20.txt_1.xml	1916	1910	mkhz.badener	Politische Debatten in Ungarn	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_11036-1.tsv	mercury	BZ_1916_09_20.txt_4.xml	1916	1910	mkhz.badener	—Altwiener Dosenstücke.—Vom Badener Kurorchester.—40 Jahre treuer Dienste.—Was auf den Tisch kommen darf.—Die schnellsten Züge Deutschlands.—Generalversammlung.—Erhöhung der Rechnungsstempel.—Briefpostverkehr nach Griechenland.—Die Reichsorganisation der Hausfrauen Oesterreichs	A.K.	no	Rezension	no	no	third	german
rwk1_mkhz_11063-short.tsv	mercury	CAZ_1910_11_04.txt_17.xml	1910	1910	mkhz.czernowitzer	Telegr. Handelsbericht vom 3. November 1910. Telegraphische Kurse vom 3. Nov. 1910. Effekten- und Wechselkurse der Wiener Börse	Undefined	no	Nachrichten	no	no	unsure	undef
rwk1_mkhz_11205-1.tsv	mercury	CAZ_1918_02_15.txt_2.xml	1918	1910	mkhz.czernowitzer	Der Friedensschluß mit der Ukraine. Eine amtliche Mitteilung über die Kriegsgefangenen in Rußland. Der elektrische Straßenbahnverkehr. Die Bildung von Kriegsleistungskommissionen in der Bukowina.	Undefined	no	Nachrichten	no	no	unsure	german
rwk1_mkhz_20020-1.tsv	mercury	SGV_1885_12_24.txt_9.xml	1885	1880	mkhz.stgaller	Oesterreich. Serbien. Amerika.	Undefined	no	Unsure	yes	no	third	german
rwk1_mkhz_20044-1.tsv	mercury	SGV_1887_04_02.txt_3.xml	1887	1880	mkhz.stgaller	Undefined	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_20056-1.tsv	mercury	SGV_1889_01_09.txt_5.xml	1889	1880	mkhz.stgaller	Undefined	Undefined	no	Nachrichten	yes	no	third	undef
rwk1_mkhz_20068-1.tsv	mercury	SGV_1894_01_24.txt_3.xml	1884	1880	mkhz.stgaller	— St.Gallen. — Wallenseestraße. — Wallenstadt. — Von der Linth. — Ergebnis der Zivilstandsregister St. Gallenkappel. — Goldingen. — Eschenbach. — Uznach.	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_20069-1.tsv	mercury	SGV_1894_01_24.txt_4.xml	1884	1880	mkhz.stgaller	Zürich. Zürich. Bern. — Uri. — Altdorf. — Schwyz. Nidwalden. Nidwalden. Zug. — Freiburg. Freiburg. Aargau. — Wallis.	Undefined	no	Nachrichten	no	no	third 	german
rwk1_mkhz_20090-short.tsv	mercury	SGV_1891_01_14.txt_5.xml	1891	1890	mkhz.stgaller	Deutsches Reich. Frankreich. Oesterreich-Ungarn. Italien. Spanien. Türkei.	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_20094-1.tsv	mercury	SGV_1891_05_02.txt_3.xml	1891	1890	mkhz.stgaller	Bern. Schwyz. Obwalden. Glarus. Freiburg. Solothurn. Graubünden. Aargan.	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_20104-1.tsv	mercury	SGV_1892_06_08.txt_4.xml	1892	1890	mkhz.stgaller	— Schweiz. Gewerbeverein. — Ein Ausblick. — Bundesrath Zemp. — Humanitätin Scherbeu! — Schweizerischer Volksgesang	Undefined	no	Nachrichten	no	no	first_plural	none
rwk1_mkhz_20134-1.tsv	mercury	SGV_1894_01_13.txt_7.xml	1894	1890	mkhz.stgaller	Bauer und Jaß. (Korr. von einem Bauer.) — Düngung der Obstbäume.	Undefined	no	Kommentar	no	no	unsure	undef
rwk1_mkhz_20137-1.tsv	mercury	SGV_1894_07_04.txt_2.xml	1894	1890	mkhz.stgaller	Die Zollinitiative vor dem Ständerat. Unerhörte freimaurerische Gräuel.	Undefined	no	Reportage	yes	no	third	german
rwk1_mkhz_20296-1.tsv	mercury	MZ_1905_02_11.txt_8.xml	1905	1900	mkhz.marburger	Familienabend des deutschen Turnvereines. Leichenbegängnis des Altbürgermeisters Strafella. Der Pettauer Gemeinderat.	Undefined	no	Nachrichten	no	no	third	undef
rwk1_mkhz_20433-1.tsv	mercury	SGV_1900_01_06.txt_6.xml	1900	1900	mkhz.stgaller	Undefined	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_20490-1.tsv	mercury	MZ_1912_05_14.txt_1.xml	1912	1910	mkhz.marburger	Was opfern unsere Gegner für ihre nationalen Grenzschulen?	Undefined	no	Reportage	no	no	third	undef
rwk1_mkhz_20512-short.tsv	mercury	MZ_1912_07_30.txt_9.xml	1912	1910	mkhz.marburger	Nächtliche Ruhestörungen. Unglücksfall eines Militärrealschulzöglings.	Undefined	no	Nachrichten	no	no	third	undef
rwk1_mkhz_20540-short.tsv	mercury	MZ_1913_04_22.txt_7.xml	1913	1910	mkhz.marburger	Verein Deutsche Mittelschule Untersteiermark. Todessturz im Krankenhause.	Undefined	no	Nachrichten	yes	no	third	undef
rwk1_mkhz_20567-short.tsv	mercury	MZ_1914_05_05.txt_11.xml	1914	1910	mkhz.marburger	Zur Errettung aus dem Lurloche. Bitte für einen Krüppel.	Undefined	no	Anzeige	no	no	third	german none
rwk1_mkhz_20568-1.tsv	mercury	MZ_1914_05_05.txt_2.xml	1914	1910	mkhz.marburger	Fürstin Morrow	Meisner, Karl	yes	Erzähltext	yes	no	third	german
rwk1_mkhz_20617-short.tsv	mercury	MZ_1917_09_30.txt_16.xml	1917	1910	mkhz.marburger	Richtpreise für Gährungsessig und Preßhefe. Wein- und Obstmostgebinde. Obsttrester als Futter. Richtpreise für Brennholz. Wach- und Schließanstalt.	Undefined	no	Nachrichten	no	no	third	undef
